"city","year","type","value"
"Edinburgh","2001","RCI",0.142506
"Edinburgh","2001","RCI",0.136164
"Edinburgh","2001","RCI",0.132127
"Edinburgh","2001","RCI",0.133328
"Edinburgh","2001","RCI",0.131584
"Edinburgh","2001","RCI",0.133586
"Edinburgh","2001","RCI",0.132479
"Edinburgh","2001","RCI",0.129568
"Edinburgh","2001","RCI",0.132185
"Edinburgh","2001","RCI",0.136604
"Edinburgh","2001","RCI",0.136664
"Edinburgh","2001","RCI",0.135579
"Edinburgh","2001","RCI",0.130933
"Edinburgh","2001","RCI",0.135102
"Edinburgh","2001","RCI",0.136039
"Edinburgh","2001","RCI",0.132212
"Edinburgh","2001","RCI",0.134329
"Edinburgh","2001","RCI",0.140778
"Edinburgh","2001","RCI",0.138844
"Edinburgh","2001","RCI",0.139057
"Edinburgh","2001","RCI",0.130928
"Edinburgh","2001","RCI",0.136134
"Edinburgh","2001","RCI",0.136268
"Edinburgh","2001","RCI",0.133211
"Edinburgh","2001","RCI",0.138213
"Edinburgh","2001","RCI",0.142811
"Edinburgh","2001","RCI",0.139454
"Edinburgh","2001","RCI",0.137153
"Edinburgh","2001","RCI",0.137075
"Edinburgh","2001","RCI",0.135393
"Edinburgh","2001","RCI",0.133838
"Edinburgh","2001","RCI",0.135395
"Edinburgh","2001","RCI",0.135357
"Edinburgh","2001","RCI",0.135509
"Edinburgh","2001","RCI",0.135173
"Edinburgh","2001","RCI",0.140987
"Edinburgh","2001","RCI",0.138528
"Edinburgh","2001","RCI",0.132852
"Edinburgh","2001","RCI",0.13888
"Edinburgh","2001","RCI",0.137119
"Edinburgh","2001","RCI",0.134016
"Edinburgh","2001","RCI",0.138012
"Edinburgh","2001","RCI",0.135666
"Edinburgh","2001","RCI",0.136802
"Edinburgh","2001","RCI",0.140987
"Edinburgh","2001","RCI",0.134342
"Edinburgh","2001","RCI",0.136643
"Edinburgh","2001","RCI",0.129793
"Edinburgh","2001","RCI",0.132936
"Edinburgh","2001","RCI",0.136293
"Edinburgh","2001","RCI",0.130506
"Edinburgh","2001","RCI",0.134926
"Edinburgh","2001","RCI",0.134569
"Edinburgh","2001","RCI",0.137021
"Edinburgh","2001","RCI",0.135267
"Edinburgh","2001","RCI",0.131096
"Edinburgh","2001","RCI",0.134217
"Edinburgh","2001","RCI",0.134728
"Edinburgh","2001","RCI",0.141133
"Edinburgh","2001","RCI",0.132916
"Edinburgh","2001","RCI",0.135408
"Edinburgh","2001","RCI",0.138867
"Edinburgh","2001","RCI",0.138073
"Edinburgh","2001","RCI",0.140484
"Edinburgh","2001","RCI",0.137868
"Edinburgh","2001","RCI",0.133294
"Edinburgh","2001","RCI",0.132778
"Edinburgh","2001","RCI",0.13493
"Edinburgh","2001","RCI",0.135562
"Edinburgh","2001","RCI",0.139796
"Edinburgh","2001","RCI",0.139324
"Edinburgh","2001","RCI",0.136671
"Edinburgh","2001","RCI",0.139588
"Edinburgh","2001","RCI",0.129854
"Edinburgh","2001","RCI",0.136245
"Edinburgh","2001","RCI",0.136436
"Edinburgh","2001","RCI",0.141329
"Edinburgh","2001","RCI",0.141781
"Edinburgh","2001","RCI",0.138617
"Edinburgh","2001","RCI",0.134006
"Edinburgh","2001","RCI",0.136716
"Edinburgh","2001","RCI",0.135474
"Edinburgh","2001","RCI",0.13411
"Edinburgh","2001","RCI",0.136158
